2015   3  3  10.3   3.4   9.7  432. 30 143.8
2015   3  4   9.1   1.7  19.3  431. 30 143.8
2015   3  5  10.0  -3.8  14.3  438. 30 143.8
2015   3  6   8.4   2.7  11.6  450. 23 143.8
2015   3  7   9.7   5.6   9.2  454. 23 143.8
2015   3  8   9.0   3.3   7.1  476. 23 143.8
2015   3  9   9.9   2.6   6.5  468. 30 143.8
2015   3 10  10.8  -2.8   6.8  480. 30 143.8
2015   3 11  10.0   4.3   5.9  448. 30 143.8
2015   3 12   8.9  -1.2   6.5  441. 27 143.8
2015   3 13   9.9   0.8   6.1  443. 27 143.8
2015   3 14   8.7   2.0   5.0  456. 27 143.8
2015   3 15   8.7   2.1   3.8  459. 10 143.8
2015   3 16   8.8   1.9   3.6  459. 10 143.8
2015   3 17   8.9   1.8   3.7  455. 10 143.8
2015   3 18   9.1   1.8   3.9  459. 13 143.8
2015   3 19   9.1   2.9   4.4  462. 13 143.8
2015   3 20   8.7   3.3   4.5  459. 13 143.8
2015   3 21   8.1   1.9   4.0  463.  0 143.8
2015   3 22   7.8   0.7   4.1  456.  0 143.8
2015   3 23   7.4   0.2   4.1  450.  0 143.8
2015   4  0   7.3  -0.4   4.3  448.  7 144.8
2015   4  1   7.1  -0.3   4.4  440.  7 144.8
2015   4  2   6.9  -0.2   3.6  435.  7 144.8
2015   4  3   6.5  -0.2   4.7  430. 10 144.8
2015   4  4   6.0  -1.1   5.2  425. 10 144.8
2015   4  5   5.8  -2.6   6.0  433. 10 144.8
2015   4  6   5.7  -2.8   7.2  428. 20 144.8
2015   4  7   6.7  -4.0   6.6  391. 20 144.8
2015   4  8   6.4  -2.9   8.2  397. 20 144.8
2015   4  9   7.6  -2.3   7.0  406. 33 144.8
2015   4 10   8.4  -5.1   8.5  400. 33 144.8
2015   4 11   9.0  -7.1  10.0  401. 33 144.8
2015   4 12   8.4  -7.3  11.7  409. 37 144.8
2015   4 13   9.2  -6.4   9.7  416. 37 144.8
2015   4 14  10.2  -8.9   6.9  401. 37 144.8
2015   4 15   9.2  -8.4   7.3  400. 50 144.8
2015   4 16   8.4  -7.5   6.8  397. 50 144.8
2015   4 17   7.8  -6.2   7.1  391. 50 144.8
2015   4 18   7.9  -6.4   6.0  388. 33 144.8
2015   4 19   7.1  -6.3   9.0  401. 33 144.8
2015   4 20   9.3  -6.5  11.6  410. 33 144.8
2015   4 21   9.2  -3.9  11.5  395. 40 144.8
2015   4 22   9.0  -3.4  12.1  388. 40 144.8
2015   4 23  10.7  -6.2  12.2  421. 40 144.8
2015   5  0   9.3  -1.6  10.5  398. 53 137.2
2015   5  1   9.0   0.4  10.6  453. 53 137.2
2015   5  2  10.4   3.9   8.3  471. 53 137.2
2015   5  3   9.8   4.7   6.7  477. 30 137.2
2015   5  4  10.7  -4.6   5.4  471. 30 137.2
2015   5  5   9.4  -0.5   5.9  468. 30 137.2
2015   5  6  10.4   2.9   4.9  499. 23 137.2
2015   5  7  11.8   1.9   4.9  513. 23 137.2
2015   5  8   9.3   0.9   4.9  485. 23 137.2
2015   5  9   9.7   4.2   5.1  488. 17 137.2
2015   5 10   9.2   4.1   5.1  515. 17 137.2
2015   5 11   8.5   2.9   5.1  481. 17 137.2
2015   5 12   8.7  -1.3   4.5  487. 20 137.2
2015   5 13   8.6   1.0   4.8  507. 20 137.2
2015   5 14   8.6   1.7   4.6  527. 20 137.2
2015   5 15   8.2   4.9   4.2  518. 17 137.2
2015   5 16   8.0   0.8   3.6  493. 17 137.2
2015   5 17   8.0  -0.8   3.5  494. 17 137.2
2015   5 18   7.9   0.6   3.7  516. 23 137.2
2015   5 19   7.7  -4.7   3.6  516. 23 137.2
2015   5 20   7.8  -3.9   3.6  522. 23 137.2
2015   5 21   7.7  -3.7   3.5  530. 30 137.2
2015   5 22   7.3  -3.3   3.7  521. 30 137.2
2015   5 23   7.0  -2.4   3.4  496. 30 137.2
2015   6  0   6.8   0.1   3.2  484. 20 137.2
2015   6  1   6.9   1.6   2.8  487. 20 137.2
2015   6  2   7.5   0.7   2.9  458. 20 137.2
2015   6  3   7.8   0.3   3.1  455. 30 137.2
2015   6  4   9.7  -1.8   4.3  460. 30 137.2
2015   6  5  10.1  -1.8   5.9  476. 30 137.2
2015   6  6   9.6  -0.1   5.7  493. 33 137.2
2015   6  7  10.3  -2.3   5.2  496. 33 137.2
2015   6  8  10.3  -6.8   5.3  519. 33 137.2
2015   6  9   9.6  -2.6   5.8  512. 37 137.2
2015   6 10  10.9   0.8   5.8  513. 37 137.2
2015   6 11  11.5   6.4   5.3  507. 37 137.2
2015   6 12  10.3   7.5   5.0  500. 20 137.2
2015   6 13   9.6   3.3   6.9  516. 20 137.2
2015   6 14   9.4   1.5   7.0  507. 20 137.2
2015   6 15   9.2   0.0   7.0  512. 30 137.2
2015   6 16   8.7  -2.9   9.6  496. 30 137.2
2015   6 17  10.2   3.7   8.5  499. 30 137.2
2015   6 18  11.5  11.5   4.5  484. 27 137.2
2015   6 19  11.5  10.9   9.0  481. 27 137.2
2015   6 20  10.0   9.1   9.0  486. 27 137.2
2015   6 21  10.8  10.6   5.6  484. 10 137.2
2015   6 22  10.8  10.4   3.5  467. 10 137.2
2015   6 23   9.9   9.1   5.6  457. 10 137.2
2015   7  0   9.5   7.7   6.9  454. 23 142.4
2015   7  1   7.4  -1.3  13.3  446. 23 142.4
2015   7  2   5.8  -0.7  16.9  438. 23 142.4
2015   7  3   7.4   3.0  12.5  440. 17 142.4
2015   7  4   7.6   5.4  11.4  439. 17 142.4
2015   7  5   7.7   5.6  11.5  437. 17 142.4
2015   7  6  11.7  10.9  15.1  461. 60 142.4
2015   7  7  15.1  -1.3  29.4  475. 60 142.4
2015   7  8  17.7 -16.1  25.1  472. 60 142.4
2015   7  9  20.9 -17.3  16.6  469. 63 142.4
2015   7 10  21.6 -15.6  19.2  475. 63 142.4
2015   7 11  20.7  -4.2  17.0  461. 63 142.4
2015   7 12  19.4  -0.8   9.2  448. 40 142.4
2015   7 13  18.2   2.7  10.9  433. 40 142.4
2015   7 14  17.4   5.1   9.3  422. 40 142.4
2015   7 15  16.7   7.2   9.2  420. 23 142.4
2015   7 16  16.8  10.0   8.3  423. 23 142.4
2015   7 17  17.3  13.5  10.0  429. 23 142.4
2015   7 18  17.8  15.0  12.1  448. 20 142.4
2015   7 19  16.6  13.8  16.6  448. 20 142.4
2015   7 20  15.9  13.4  16.8  452. 20 142.4
2015   7 21   9.8   2.3  22.8  460. 33 142.4
2015   7 22   7.7  -3.4  12.7  471. 33 142.4
2015   7 23   8.6  -0.4  11.0  484. 33 142.4
2015   8  0  10.2  -0.7   8.6  466. 37 152.0
2015   8  1  12.7   4.0   5.8  474. 37 152.0
2015   8  2   9.3   0.2  10.2  486. 37 152.0
2015   8  3   9.2  -3.6  12.3  464. 40 152.0
2015   8  4  10.4  -2.6  12.9  453. 40 152.0
2015   8  5   7.2  -0.3  19.8  453. 40 152.0
2015   8  6   8.1  -1.6  13.0  433. 27 152.0
2015   8  7  10.5   1.3   8.7  435. 27 152.0
2015   8  8  10.6   4.4   6.7  457. 27 152.0
2015   8  9   8.8  -0.4   7.1  439. 20 152.0
2015   8 10   8.5  -0.9   7.2  453. 20 152.0
2015   8 11   8.9  -1.5   6.4  466. 20 152.0
2015   8 12   9.0   1.2   4.8  472. 23 152.0
2015   8 13   8.4   4.2   4.1  479. 23 152.0
2015   8 14   7.5  -2.4   3.9  469. 23 152.0
2015   8 15   6.7  -0.7   3.7  479. 17 152.0
2015   8 16   6.7   2.4   3.8  488. 17 152.0
2015   8 17   6.8  -0.2   3.6  479. 17 152.0
2015   8 18   6.7   1.6   3.8  482. 17 152.0
2015   8 19   6.8   0.6   3.5  471. 17 152.0
2015   8 20   6.6   0.6   3.9  494. 17 152.0
2015   8 21   6.0  -1.9   3.8  489. 27 152.0
2015   8 22   5.5  -2.9   4.0  482. 27 152.0
2015   8 23   4.9   0.2   4.0  486. 27 152.0
2015   9  0   5.0   1.7   4.1  478. 20 146.2
2015   9  1   5.6   1.2   4.0  474. 20 146.2
2015   9  2   6.1   0.8   3.0  484. 20 146.2
2015   9  3   5.3   0.4   3.4  491. 17 146.2
2015   9  4   6.2   4.2   4.2  508. 17 146.2
2015   9  5   5.7   0.9   3.6  486. 17 146.2
2015   9  6   6.0  -0.1   3.5  476. 23 146.2
2015   9  7   6.0  -0.7   3.5  480. 23 146.2
2015   9  8   5.0  -0.8   3.0  473. 23 146.2
2015   9  9   4.8  -0.0   2.8  483. 17 146.2
2015   9 10   4.7   0.2   2.9  472. 17 146.2
2015   9 11   4.8   1.0   2.9  474. 17 146.2
2015   9 12   4.9  -2.5   2.8  469. 20 146.2
2015   9 13   4.7  -1.0   2.3  462. 20 146.2
2015   9 14   4.8   0.1   2.1  446. 20 146.2
2015   9 15   4.8  -2.3   2.3  453. 13 146.2
2015   9 16   4.8  -0.7   2.1  434. 13 146.2
2015   9 17   4.6  -0.7   2.1  432. 13 146.2
2015   9 18   4.3   3.2   3.3  428. 10 146.2
2015   9 19   4.3   2.4   3.6  420. 10 146.2
2015   9 20   4.5   1.8   3.6  417. 10 146.2
2015   9 21   5.0   1.1   3.6  413. 20 146.2
2015   9 22   4.8  -1.7   3.3  410. 20 146.2
2015   9 23   4.5  -3.0   3.7  411. 20 146.2
2015  10  0   4.4  -1.5   4.3  406. 23 146.9
2015  10  1   5.2   1.3   3.4  397. 23 146.9
2015  10  2   5.8  -1.7   3.2  382. 23 146.9
2015  10  3   5.7  -2.0   3.9  387. 33 146.9
2015  10  4   5.2   1.7   3.9  390. 33 146.9
2015  10  5   6.1  -1.0   4.3  413. 33 146.9
2015  10  6   6.4  -2.5   4.0  410. 13 146.9
2015  10  7   5.9   0.7   4.2  411. 13 146.9
2015  10  8   6.6   0.0   4.5  407. 13 146.9
2015  10  9   6.9   2.6   4.7  414. 20 146.9
2015  10 10   6.5  -2.5   5.4  426. 20 146.9
2015  10 11   7.1  -1.4   5.6  425. 20 146.9
2015  10 12   7.4   0.1   5.4  416. 23 146.9
2015  10 13   7.7  -2.3   5.6  423. 23 146.9
2015  10 14   7.6  -1.5   6.4  430. 23 146.9
2015  10 15   7.4  -2.2   6.6  444. 33 146.9
2015  10 16   7.7  -0.3   6.2  454. 33 146.9
2015  10 17   7.5  -0.2   5.5  443. 33 146.9
2015  10 18   8.2   2.5   4.4  442. 10 146.9
2015  10 19   8.8   5.3   4.1  445. 10 146.9
2015  10 20   9.2   4.5   4.0  451. 10 146.9
2015  10 21   8.5   3.2   3.9  446.  7 146.9
2015  10 22   9.2   5.2   3.0  470.  7 146.9
2015  10 23   8.8  -1.1   2.8  494.  7 146.9
2015  11  0   8.4  -0.7   3.3  492. 30 148.6
2015  11  1   8.2  -0.5   3.5  489. 30 148.6
2015  11  2   8.7  -1.4   2.7  477. 30 148.6
2015  11  3   8.9   2.1   2.7  474. 23 148.6
2015  11  4   8.7   1.3   2.4  490. 23 148.6
2015  11  5   8.4   1.6   2.0  513. 23 148.6
2015  11  6   8.1  -3.2   2.0  545. 30 148.6
2015  11  7   7.9  -4.2   2.1  602. 30 148.6
2015  11  8   7.9   0.5   2.0  540. 30 148.6
2015  11  9   7.4   2.3   2.1  517. 20 148.6
2015  11 10   7.8  -0.5   1.6  503. 20 148.6
2015  11 11   7.7  -0.7   1.4  475. 20 148.6
2015  11 12   7.8  -1.9   1.4  466. 23 148.6
2015  11 13   8.0  -0.8   1.6  489. 23 148.6
2015  11 14   8.0   0.2   1.7  487. 23 148.6
2015  11 15   8.0   1.0   1.7  482. 10 148.6
2015  11 16   8.0   0.1   1.7  468. 10 148.6
2015  11 17   8.0   0.7   1.7  458. 10 148.6
2015  11 18   8.2   0.2   1.6  450. 20 148.6
2015  11 19   8.2  -0.1   1.6  447. 20 148.6
2015  11 20   7.4  -1.5   2.7  445. 20 148.6
2015  11 21   7.4   1.5   2.4  421. 27 148.6
2015  11 22   7.6   1.3   2.1  428. 27 148.6
2015  11 23   7.5   0.6   2.3  416. 27 148.6
2015  12  0   7.7   3.5   2.6  426.  3 153.4
2015  12  1   7.3   1.7   3.0  443.  3 153.4
2015  12  2   7.3   1.0   3.4  456.  3 153.4
2015  12  3   7.6   3.9   2.8  429. 13 153.4
2015  12  4   7.1   1.2   3.1  427. 13 153.4
2015  12  5   6.5   1.3   3.4  441. 13 153.4
2015  12  6   6.7  -3.0   3.7  458. 13 153.4
2015  12  7   6.2   1.5   3.8  433. 13 153.4
2015  12  8   6.4   3.2   4.0  433. 13 153.4
2015  12  9   6.6   0.2   4.1  432. 17 153.4
2015  12 10   6.3  -3.0   4.2  435. 17 153.4
2015  12 11   6.1   0.1   3.6  420. 17 153.4
2015  12 12   5.9  -3.0   4.6  459. 27 153.4
2015  12 13   5.8   0.2   4.5  445. 27 153.4
2015  12 14   5.9  -1.2   4.7  436. 27 153.4
2015  12 15   6.1   0.5   4.6  436. 23 153.4
2015  12 16   5.9  -0.9   4.0  416. 23 153.4
2015  12 17   5.9   0.1   4.1  410. 23 153.4
2015  12 18   6.2  -1.5   5.4  432. 23 153.4
2015  12 19   6.1  -2.5   5.6  440. 23 153.4
2015  12 20   6.3   0.5   5.1  436. 23 153.4
2015  12 21   6.4  -1.9   5.3  410. 20 153.4
2015  12 22   6.2   2.5   5.3  423. 20 153.4
2015  12 23   6.6   4.0   5.4  440. 20 153.4
2015  13  0   6.4   0.7   4.7  403. 17 999.9
2015  13  1   6.5   0.0   5.4  419. 17 999.9
2015  13  2   6.8   1.0   5.5  425. 17 999.9
2015  13  3   6.4   1.3   4.9  407. 17 999.9
2015  13  4   6.5   1.8   4.7  404. 17 999.9
2015  13  5   6.9  -1.1   5.2  412. 17 999.9
2015  13  6   6.7   0.6   4.9  418. 10 999.9
2015  13  7   6.7   3.2   4.9  428. 10 999.9
2015  13  8   6.6  -1.2   4.8  426. 10 999.9
2015  13  9   6.7   1.5   4.6  422. 13 999.9
2015  13 10   6.8  -1.2   4.9  424. 13 999.9
2015  13 11   6.6  -2.8   5.1  431. 13 999.9
2015  13 12   6.5  -4.4   5.0  446. 27 999.9
2015  13 13   6.0   1.1   6.3  450. 27 999.9
2015  13 14   5.9   2.7   5.8  450. 27 999.9
2015  13 15   5.4   1.7   5.5  442. 27 999.9
2015  13 16   5.7   0.8   5.8  449. 27 999.9
2015  13 17   5.4   1.8   5.5  446. 27 999.9
2015  13 18   5.7  -1.6   5.3  431. 20 999.9
2015  13 19   6.2  -4.8   5.2  426. 20 999.9
2015  13 20   6.5  -1.9   4.8  405. 20 999.9
2015  13 21   6.1   0.7   4.7  402. 20 999.9
2015  13 22   5.9   0.7   5.0  412. 20 999.9
2015  13 23   6.1  -1.0   4.9  411. 20 999.9
2015  14  0   6.3   2.7   4.8  405. 20 137.2
2015  14  1   6.3   1.4   4.3  400. 20 137.2
2015  14  2   6.3  -1.0   4.2  399. 20 137.2
2015  14  3   6.4   1.8   4.3  399.  7 137.2
2015  14  4   6.3   2.5   4.1  393.  7 137.2
2015  14  5   6.3   2.0   4.4  395.  7 137.2
2015  14  6   6.2   2.2   4.7  396. 10 137.2
2015  14  7   6.2   0.5   4.7  396. 10 137.2
2015  14  8   6.1   1.1   4.6  399. 10 137.2
2015  14  9   6.2  -4.3   5.1  389. 17 137.2
2015  14 10   6.3   1.5   5.4  400. 17 137.2
2015  14 11   6.5  -3.4   5.3  384. 17 137.2
2015  14 12   6.9  -3.8   5.5  383. 27 137.2
2015  14 13   6.8  -1.8   5.4  375. 27 137.2
2015  14 14   7.0   1.6   5.6  396. 27 137.2
2015  14 15   7.2   2.4   5.6  392. 13 137.2
2015  14 16   7.2  -1.3   5.6  396. 13 137.2
2015  14 17   7.2   2.3   5.6  396. 13 137.2
2015  14 18   7.2   1.2   5.3  390. 17 137.2
2015  14 19   7.2  -1.2   4.8  389. 17 137.2
2015  14 20   7.1  -0.0   5.0  389. 17 137.2
2015  14 21   7.1   2.2   5.5  395. 10 137.2
2015  14 22   6.9   3.5   5.8  401. 10 137.2
2015  14 23   6.8   4.4   5.8  402. 10 137.2
2015  15  0   6.8   4.9   5.7  401.  3 127.1
2015  15  1   6.5   2.1   5.3  388.  3 127.1
2015  15  2   6.5   0.9   4.9  382.  3 127.1
2015  15  3   6.8   2.1   5.1  392.  7 127.1
2015  15  4   6.4   0.4   5.3  416.  7 127.1
2015  15  5   6.6   4.0   5.3  422.  7 127.1
2015  15  6   7.0  -3.1   4.9  417. 13 127.1
2015  15  7   7.4   1.8   5.1  405. 13 127.1
2015  15  8   7.3   5.1   5.5  426. 13 127.1
2015  15  9   7.0   4.7   4.8  414. 13 127.1
2015  15 10   7.0  -3.3   4.9  420. 13 127.1
2015  15 11   6.6  -1.8   4.8  408. 13 127.1
2015  15 12   7.3  -5.8   5.1  417. 30 127.1
2015  15 13   7.2  -4.4   5.1  415. 30 127.1
2015  15 14   7.0   1.4   4.3  401. 30 127.1
2015  15 15   7.4   3.4   4.0  385. 17 127.1
2015  15 16   7.3   2.5   4.1  382. 17 127.1
2015  15 17   7.2   3.0   3.9  371. 17 127.1
2015  15 18   7.1   3.0   4.1  381.  3 127.1
2015  15 19   7.2   3.8   4.5  392.  3 127.1
2015  15 20   7.2   3.2   4.4  389.  3 127.1
2015  15 21   7.4   4.7   4.3  385.  3 127.1
2015  15 22   7.7   6.1   4.1  399.  3 127.1
2015  15 23   7.9   5.8   4.7  395.  3 127.1
2015  16  0   9.9   4.1   6.7  402. 13 120.7
2015  16  1  10.0   4.6   6.7  428. 13 120.7
2015  16  2   8.7   1.2   7.3  407. 13 120.7
2015  16  3   7.8  -5.6   7.8  421. 30 120.7
2015  16  4   7.8  -1.4   7.1  402. 30 120.7
2015  16  5   7.6  -4.8   6.9  390. 30 120.7
2015  16  6   7.4  -2.4   6.8  408. 20 120.7
2015  16  7   7.0   1.5   5.7  391. 20 120.7
2015  16  8   7.4   1.3   5.7  390. 20 120.7
2015  16  9   7.5   1.0   5.8  391. 13 120.7
2015  16 10   7.3  -4.0   6.1  394. 13 120.7
2015  16 11   7.0  -1.4   5.5  396. 13 120.7
2015  16 12   7.2  -3.2   5.4  375. 20 120.7
2015  16 13   7.2   2.9   5.3  370. 20 120.7
2015  16 14   7.2   2.5   5.0  371. 20 120.7
2015  16 15   7.1   0.7   5.2  360. 10 120.7
2015  16 16   7.1   0.8   5.0  357. 10 120.7
2015  16 17   7.1  -2.8   4.9  349. 10 120.7
2015  16 18   6.8  -3.5   4.9  353. 17 120.7
2015  16 19   6.6   0.2   4.4  350. 17 120.7
2015  16 20   6.2   1.4   4.7  363. 17 120.7
2015  16 21   6.3   1.5   4.9  367. 10 120.7
2015  16 22   6.4   2.6   5.1  376. 10 120.7
2015  16 23   6.3  -1.2   4.8  362. 10 120.7
2015  17  0   6.2  -1.5   4.6  351. 27 118.0
2015  17  1   6.0  -1.6   5.0  367. 27 118.0
2015  17  2   5.9  -3.8   5.0  357. 27 118.0
2015  17  3   6.0  -4.5   5.1  357. 30 118.0
2015  17  4   5.9  -3.3   5.3  366. 30 118.0
2015  17  5   5.7  -0.9   4.4  334. 30 118.0
2015  17  6   5.7   2.6   4.7  346.  7 118.0
2015  17  7   5.7   0.1   4.6  343.  7 118.0
2015  17  8   5.7   1.9   4.5  336.  7 118.0
2015  17  9   5.8  -1.8   4.7  342. 17 118.0
2015  17 10   5.7   1.1   5.0  352. 17 118.0
2015  17 11   5.7   2.9   5.3  355. 17 118.0
2015  17 12   5.6   1.2   5.1  349. 13 118.0
2015  17 13   5.5   1.2   5.3  356. 13 118.0
2015  17 14   5.4   1.7   5.4  349. 13 118.0
2015  17 15   5.6   4.2   5.5  351.  0 118.0
2015  17 16   5.6   2.5   5.7  357.  0 118.0
2015  17 17   5.4   2.3   5.7  353.  0 118.0
2015  17 18   5.3   2.0   5.6  348.  3 118.0
2015  17 19   5.2  -0.1   5.4  343.  3 118.0
2015  17 20   4.9   1.6   5.5  343.  3 118.0
2015  17 21   4.7   1.5   4.9  329. 17 118.0
2015  17 22   5.1   3.3   5.4  330. 17 118.0
2015  17 23   5.1  -0.1   5.2  324. 17 118.0
2015  18  0   5.0   1.0   5.7  336.  3 121.7
2015  18  1   5.1  -1.9   6.0  335.  3 121.7
2015  18  2   5.2   0.3   6.1  333.  3 121.7
2015  18  3   5.3   2.8   6.2  335.  3 121.7
2015  18  4   5.4   5.1   6.0  341.  3 121.7
2015  18  5   5.6   4.4   6.0  349.  3 121.7
2015  18  6   5.7   2.4   6.2  348.  0 121.7
2015  18  7   5.5   3.8   6.0  342.  0 121.7
2015  18  8   5.3   2.2   6.1  333.  0 121.7
2015  18  9   5.3   1.8   6.0  332.  7 121.7
2015  18 10   5.5   2.5   6.3  336.  7 121.7
2015  18 11   5.3   0.6   6.3  333.  7 121.7
2015  18 12   5.4  -1.8   6.6  329. 13 121.7
2015  18 13   5.3  -2.2   6.2  327. 13 121.7
2015  18 14   5.4  -3.3   5.8  323. 13 121.7
2015  18 15   5.4  -1.9   5.4  311. 10 121.7
2015  18 16   5.4  -0.2   5.8  315. 10 121.7
2015  18 17   5.5  -1.9   5.7  308. 10 121.7
2015  18 18   5.5  -2.7   5.7  305. 10 121.7
2015  18 19   5.5  -4.1   5.9  311. 10 121.7
2015  18 20   5.2  -3.9   6.0  311. 10 121.7
2015  18 21   5.2  -0.2   5.8  311. 23 121.7
2015  18 22   5.3  -2.9   6.0  307. 23 121.7
2015  18 23   5.3  -3.8   5.9  307. 23 121.7
2015  19  0   5.3  -3.9   5.8  313. 23 125.9
2015  19  1   4.9  -2.8   6.1  314. 23 125.9
2015  19  2   5.4   3.8   6.6  319. 23 125.9
2015  19  3   5.8   4.1   6.6  322.  3 125.9
2015  19  4   5.7   1.5   6.8  314.  3 125.9
2015  19  5   5.5   2.9   7.0  315.  3 125.9
2015  19  6   5.5   2.6   7.0  312.  0 125.9
2015  19  7   5.9   2.5   7.1  305.  0 125.9
2015  19  8   6.4   2.7   6.6  299.  0 125.9
2015  19  9   6.1  -0.1   7.3  306.  7 125.9
2015  19 10   6.1  -1.0   7.4  304.  7 125.9
2015  19 11   5.8  -0.4   7.0  306.  7 125.9
2015  19 12   5.9  -1.1   6.5  302.  7 125.9
2015  19 13   5.7  -0.6   6.2  297.  7 125.9
2015  19 14   5.4  -0.9   6.8  304.  7 125.9
2015  19 15   5.1   1.5   7.0  303.  7 125.9
2015  19 16   5.1  -0.2   7.1  305.  7 125.9
2015  19 17   5.1  -2.9   6.7  304.  7 125.9
2015  19 18   6.0  -3.3   5.7  298. 10 125.9
2015  19 19   6.0  -3.2   5.9  297. 10 125.9
2015  19 20   6.0  -2.2   6.1  303. 10 125.9
2015  19 21   6.3  -4.5   6.3  302. 20 125.9
2015  19 22   6.5  -4.9   6.5  302. 20 125.9
2015  19 23   6.4  -1.1   5.7  291. 20 125.9
2015  20  0   6.2   1.2   6.6  302. 10 121.6
2015  20  1   6.3   0.6   7.0  299. 10 121.6
2015  20  2   6.3   0.0   6.7  297. 10 121.6
2015  20  3   6.2   1.2   6.3  288.  0 121.6
2015  20  4   6.3   0.1   6.2  290.  0 121.6
2015  20  5   6.1   3.6   6.4  297.  0 121.6
2015  20  6   6.4   0.3   6.9  299. 10 121.6
2015  20  7   6.7  -3.7   6.7  300. 10 121.6
2015  20  8   7.0  -3.1   7.0  309. 10 121.6
2015  20  9   7.1  -3.0   7.5  311. 13 121.6
2015  20 10   7.0   1.5   7.1  296. 13 121.6
2015  20 11   7.0   1.6   7.5  305. 13 121.6
2015  20 12   7.0   0.7   7.0  296.  3 121.6
2015  20 13   7.0   3.2   8.2  299.  3 121.6
2015  20 14   6.1   2.0  12.5  296.  3 121.6
2015  20 15   6.9   3.1  16.9  296.  0 121.6
2015  20 16   7.2   5.0  17.7  293.  0 121.6
2015  20 17   6.8   5.9  17.3  289.  0 121.6
2015  20 18   7.2   7.0  16.2  284.  0 121.6
2015  20 19   7.1   7.1  15.9  284.  0 121.6
2015  20 20   6.6   6.0  16.9  281.  0 121.6
2015  20 21   6.6   6.5  19.8  285.  3 121.6
2015  20 22   7.2   7.1  24.8  292.  3 121.6
2015  20 23   6.0   5.3  42.3  297.  3 121.6
2015  21  0   4.9   2.9  56.0  299. 13 120.0
2015  21  1  13.7  11.6  36.2  299. 13 120.0
2015  21  2  13.8  12.7  44.0  299. 13 120.0
2015  21  3  10.4   6.6  56.5  300. 20 120.0
2015  21  4  16.8  13.3  39.3  300. 20 120.0
2015  21  5  12.5  -0.1  52.1  294. 20 120.0
2015  21  6  14.7  10.1  44.9  292. 17 120.0
2015  21  7  15.7   7.8  32.3  292. 17 120.0
2015  21  8  18.8  -0.6  10.2  312. 17 120.0
2015  21  9  16.9  -0.3   8.0  332. 13 120.0
2015  21 10  15.2   3.4   7.8  392. 13 120.0
